"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YOR050C",39.6105487095316,-0.0576031501706703,0.237927924746591,-0.242103360637561,0.808700074243133,0.879120963109884
"YOR391C",94.360057011633,0.553658121578566,0.156607388455154,3.53532567677744,0.000407272866642694,0.00160993146440061
"YOR327C",513.234020093547,0.564061613721573,0.0639861589311385,8.81536918521102,1.19291312452869e-18,2.34082413717396e-17
"YOR352W",416.4430137596,-0.00725822944455157,0.0727114646014458,-0.0998223524218112,0.920485362015367,0.952456751286504
"YOR348C",1786.50690555378,0.306791842511301,0.0358588575577943,8.55553867037842,1.17319590171678e-17,2.16595096897233e-16
"YOL115W",322.223451677447,0.160506057885266,0.082483305109996,1.94592175557493,0.0516641391855326,0.108527810327558
"YOR066W",473.837505713178,-0.00811638524326055,0.0697246558485209,-0.11640624316445,0.907330587703687,0.943312923827723
"YOR072W-A",5.25990264384831,0.666067053642095,0.668593815585083,0.996220781760034,0.319142884150538,0.4596050236701
"YOL096C",267.229760513954,0.116686876123364,0.091308759060036,1.2779373778001,0.201271507466568,0.323793190951371
"tM(CAU)O2",2.29918327432648,-0.630885955224798,1.11849737006892,-0.564047777051032,0.572721617432592,0.697483052637623
"YOR020C",1726.71188773952,0.106721910289672,0.0377745945426457,2.82522980277626,0.0047246717285461,0.0141008645304605
"YOR133W",575.989155338823,0.202946662947748,0.0592897862645893,3.42296162178876,0.000619428222128536,0.00233855562663043
"YOR356W",1817.35700788927,0.0196249398035917,0.0348147739136308,0.5636957417066,0.572961215917835,0.697483052637623
"YOR208W",501.047316959456,-0.441035341045645,0.0668682059853766,-6.5955910517787,4.23564986066479e-11,4.9572230690709e-10
"YOR357C",194.970965051102,0.0520546510195655,0.106161876016924,0.490332810351499,0.623898413202024,0.73942679929947
"YOR277C",0,NA,NA,NA,NA,NA
"YOR276W",46.9271323048136,-0.346238720712516,0.210673179889666,-1.6434874192047,0.100282126213928,0.186506542339978
"YOR247W",1144.96260891658,0.622552028840074,0.0432860520379916,14.3822778823457,6.68572989290243e-47,3.3706364398525e-45
"snR50",1.78937137788939,-0.635128521085953,1.10548557232589,-0.574524477736666,0.565612941375018,0.692902283695676
"YOL047C",73.9634883925008,0.236028291168211,0.182189667444776,1.29550865577904,0.195144817343317,0.316344084310684
"YOR221C",520.525619268628,-0.00114891815597381,0.0609878142240109,-0.0188384871730898,0.984969950939809,0.991159619946308
"YOR344C",996.854635095309,0.0378112762010506,0.0466229662762145,0.81100108425192,0.417365048095503,0.558432271768925
"YOR269W",105.964660156632,0.252008656732868,0.141426059186577,1.78191104370946,0.0747637393103257,0.147059287947141
"YOR152C",216.130054841112,0.0342656935135779,0.0963462451840782,0.355651571559537,0.722101516930101,0.815834053087378
"YOR103C",35.1401272017752,-0.379584258896773,0.24042956500814,-1.57877530113205,0.114387605734903,0.207499686683241
"YOR377W",425.712330832631,0.285623497755893,0.0695910059910179,4.10431626455807,4.05512404138158e-05,0.000199379467120892
"YOR129C",307.91357002127,-0.119302977882973,0.0825804622771415,-1.44468769722541,0.148545627131719,0.25687811087633
"YOL038C-A",51.6365435809336,0.152007549372458,0.194487704407857,0.78157922545934,0.434461899837462,0.574745904944187
"YOR156C",365.113828050109,0.179770201743625,0.0772665746726961,2.32662315503357,0.0199853310413543,0.0490025662719926
"YOR329C",1429.62153042629,-0.0580891939398049,0.0422779373318315,-1.37398363320977,0.169446763564203,0.284611503946639
"YOR351C",18.0107429596157,0.0543672717425264,0.377872593605647,0.143877255621414,0.885597396184257,0.929637379531152
"YOL040C",3302.2595111897,-0.0337605829762947,0.0277994212990956,-1.21443473995601,0.224581756190251,0.352553013190636
"YOL159C-A",28.6197793951066,0.669895103334519,0.278234320379816,2.4076652456823,0.0160548946861762,0.0406269419973741
"YOR051C",355.33265277189,-0.546770098192719,0.0754480471982991,-7.24697481905198,4.26183161052625e-13,5.83132450425659e-12
"YOR003W",346.219321640878,0.199425281909527,0.0757227609541295,2.63362401735896,0.00844789778826336,0.0233716851432157
"YOR064C",582.840535470139,0.0588256513014092,0.0621674401384345,0.94624535239695,0.344023459114717,0.486667332406184
"YOR073W",248.02283308757,-0.120037824933968,0.0961303128874566,-1.2486989933602,0.211775189198711,0.337132521255369
"YOR201C",344.549941134515,0.0833125805758891,0.0923477748075095,0.90216121340819,0.366971235401355,0.509022111496399
"YOR065W",2522.40048400205,0.064962121471238,0.0291477963252137,2.22871467696663,0.0258328950812715,0.0605322825751353
"YOR186W",36.0760233706375,0.984004880519845,0.238925171764274,4.11846467768023,3.81405016620969e-05,0.000188374414388382
"YOR045W",127.001265907826,-0.123588326424834,0.134686914282614,-0.917597133196685,0.358829819318749,0.500853383126662
"YOL018C",542.299516142278,0.340275599702865,0.0604728100911407,5.62691892753162,1.83456896688675e-08,1.5799954019679e-07
"YOL133W",62.8695195128421,0.253098322918876,0.179977426983849,1.4062781492125,0.159641545986577,0.27134094719814
"YOR087W",416.305185656048,0.226931273914335,0.0745754731677161,3.04297464400902,0.00234252070402689,0.00768926047655871
"YOL028C",200.78752633225,0.158010105679572,0.10550249921768,1.49769064099188,0.134213644557557,0.236392164647195
"YOL086C",2935.42141866194,-0.00332806137910685,0.028929615424491,-0.115039945407964,0.908413460349992,0.944139203795409
"YOL108C",370.222926540485,-0.139559257659825,0.0827297281334233,-1.68692996832709,0.0916168188039383,0.173291956837233
"YOL023W",325.939395678981,-0.057335963000839,0.0824831708420255,-0.695123167738674,0.486978116917657,0.621670155488571
"YOR011W-A",2.85682866556971,0.233490993812506,0.850591271358884,0.274504337952453,0.783697070408686,0.862093084836946
"YOR165W",893.988255536432,-0.210396007379714,0.0494148929923679,-4.25774487485402,2.06499414647833e-05,0.000107583240349912
"YOL068C",766.677195618897,-0.276885392791772,0.0601311583076733,-4.6046908222694,4.13079096797546e-06,2.44122669108306e-05
"YOR138C",1101.62094346326,0.20216680565409,0.0450280664754018,4.48979539826635,7.12916181266764e-06,4.02391005057807e-05
"YOR016C",389.80388711324,0.0081720727115503,0.0750338847175356,0.108911763562742,0.913272476177057,0.947386484467304
"YOL121C",490.895331887993,0.159185212644445,0.066999724973063,2.375908449004,0.0175058056385055,0.0437912405170859
"YOL126C",4111.42449921752,0.328223461831252,0.0231793479728301,14.1601680174948,1.61607305668267e-45,7.78804618639573e-44
"YOR235W",6.75700270445218,-0.743672909103284,0.574396924146138,-1.29470210901422,0.19542301213859,0.316641537328669
"YOR080W",206.62657186995,-0.360557266338662,0.104874622144869,-3.43798393705394,0.000586062462617769,0.00222540752027628
"YOR169C",0.216856221211887,-1.05758543944059,3.30799034504478,-0.319706325934356,0.749190963882294,NA
"YOR028C",449.610245713886,0.65583408662269,0.0771437599348444,8.50145348342637,1.87231403727126e-17,3.38048104690794e-16
"YOR225W",33.102075151687,0.336900871875682,0.251975189932405,1.33703985684487,0.181209627182902,0.299457361713752
"YOR108C-A",0,NA,NA,NA,NA,NA
"YOR109W",510.854169588615,-0.400704578290128,0.0643224572128023,-6.22962174726084,4.67562683198249e-10,4.87962711095753e-09
"YOL093W",515.580785200448,0.0182280489695785,0.068385493943974,0.266548472758157,0.789816833296735,0.866208086584137
"YOR147W",611.479524834236,-0.314644999662243,0.0612541909528171,-5.13670974618877,2.7959026968994e-07,2.00485189009613e-06
"YOR218C",0.246868999353223,0.371235300702607,3.12530247697927,0.118783798828144,0.905446644463405,NA
"YOR254C",891.015744051873,-0.294121106727732,0.0498916035650886,-5.89520251326502,3.74222135699372e-09,3.49879012464149e-08
"YOL080C",64.574672280138,-0.375816542251743,0.196260445552725,-1.91488682904666,0.0555069378633659,0.115160642847895
"YOR161W-B",0,NA,NA,NA,NA,NA
"tY(GUA)O",0.434365507275265,-2.05926726073786,2.25692759890894,-0.912420611867819,0.361547343177834,0.503657083777812
"YOR136W",1058.84861541829,0.58947879245514,0.0485295167356261,12.146809449318,5.96482043754685e-34,2.23391046558183e-32
"tR(ACG)O",0.507604562842639,0.436205542443279,2.2535651878136,0.19356242490881,0.84651852226475,0.906105241699032
"YOR192C-C",18.7011210771233,-0.405351019692539,0.371331891329712,-1.09161380737056,0.275002884625302,0.411124294214012
"YOR205C",359.373413234973,-0.0423932627238856,0.0786102895114342,-0.539283890027136,0.589690983107547,0.711232002813188
"YOR200W",0,NA,NA,NA,NA,NA
"YOR305W",184.016705947764,-0.0670227137018069,0.108850076332525,-0.615734191100244,0.53806996734394,0.668659568822939
"YOR195W",670.2544409471,-0.707688076080305,0.0659647818958703,-10.7282712947863,7.49858188801463e-27,2.15551340763368e-25
"YOL123W",1902.01284148683,0.371250155726807,0.0341143996941307,10.8825058935649,1.39669637692814e-27,4.14205794316154e-26
"YOR097C",330.067273610996,-0.288705996189769,0.0797490828291583,-3.62017951740269,0.000294398690957399,0.00119251484581879
"YOL083C-A",0,NA,NA,NA,NA,NA
"YOL086W-A",413.110407093839,0.32547944766282,0.069901711800496,4.65624430760379,3.22029777685617e-06,1.9434467430493e-05
"YOR337W",435.572193969634,-0.221946895231069,0.0759055235692426,-2.923988726968,0.00345577261663683,0.0107088102739659
"YOL100W",920.022328097461,-0.146720500418378,0.0531035910702441,-2.76291108494526,0.00572883702442848,0.0167097453752133
"YOR289W",1134.90893765645,-0.296196270964336,0.0427239751930625,-6.93278819739677,4.12625773380025e-12,5.21069232896471e-11
"YOR255W",13.6522285449209,0.000332305726447532,0.421423032035318,0.000788532427481758,0.99937084221562,0.999675900470264
"YOR304W",799.045145792591,-0.444326642272747,0.0526445735337962,-8.44012236109202,3.17005632452404e-17,5.6458013997094e-16
"YOL163W",123.038364932417,0.651134401309069,0.131131286454132,4.96551523984956,6.85189118167723e-07,4.65360567924483e-06
"YOR077W",194.817202313566,0.117084870653569,0.103140402818907,1.13519888863674,0.256291995068618,0.389973747896683
"YOR074C",167.51187377188,-0.190491160174066,0.108441363012927,-1.75662823558717,0.078981196980506,0.153831430909431
"YOR117W",1573.22723061586,-0.12132100659571,0.038073388908019,-3.18650401436047,0.00144003489348783,0.00501487178104104
"YOR055W",13.2442443913056,-1.87322975293945,0.444376120700564,-4.21541497321297,2.49319315026456e-05,0.000128361256141665
"YOL166W-A",0,NA,NA,NA,NA,NA
"YOL066C",418.092489978655,0.248771072549938,0.0708111472283375,3.51316257802958,0.0004428064407397,0.00173262890304955
"YOR396W",0.421009126591231,-2.0220633800468,2.66305361089329,-0.759302543431907,0.447671596398513,0.586925313621895
"YOR161C-C",11.4829174627866,0.589209980273751,0.442923510800735,1.33027478990346,0.183427750223136,0.301601975655403
"tV(AAC)O",3.52579302344334,0.547767852202858,0.777284708869343,0.704719706887911,0.480984684881989,0.616902861979757
"YOR151C",1419.67562956539,-0.134244673675322,0.0407617176553037,-3.29340080343388,0.000989832621506641,0.00357233645449038
"YOR187W",1671.20771787813,0.0683090601412068,0.0373517620183495,1.82880422368426,0.0674289420304918,0.135146570662949
"YOL001W",198.627559363737,0.0156767963919397,0.107426239373932,0.145930793847968,0.883976021829526,0.929053695809928
"YOR005C",573.029061122033,0.0458500394001346,0.0607724398207898,0.754454478631112,0.450576369566657,0.589907616088667
"YOR199W",67.4202629697194,0.0123145075542731,0.1711354017937,0.0719576862835077,0.942635581968729,0.965016183102632
"YOR355W",1497.86510667441,-0.507347474442334,0.0392797455732024,-12.9162617282444,3.6442103102193e-38,1.51165534007451e-36
"YOR290C",1618.62371339805,-0.116389885774972,0.0358761589597895,-3.24421256761135,0.00117775817556914,0.00419284469455738
"YOR396C-A",0,NA,NA,NA,NA,NA
"YOR047C",188.720580316928,-0.412487452494917,0.10819385673627,-3.81248496853555,0.000137576598508471,0.000598325830540492
"YOL014W",13.0227713285769,0.625219815008481,0.42314395336789,1.47755819274322,0.139526071508617,0.244179939297057
"YOR244W",457.060013522726,-0.379133021937782,0.0663767293748852,-5.71183644491579,1.11763476443632e-08,9.87300504727438e-08
"YOL102C",212.394343453964,-0.319354188645207,0.115006800767965,-2.77682873110721,0.00548920951710548,0.0161184046483465
"YOL060C",1918.83923014129,0.140224373200951,0.0324611634140658,4.31975808791222,1.56200334607382e-05,8.31630376130612e-05
"YOL041C",508.496395904463,-0.361341678465095,0.0659960801827637,-5.47519909461938,4.37019980773396e-08,3.5100845024373e-07
"YOL116W",301.780824251922,0.303519046551321,0.0821205531065167,3.69601804992269,0.000219007408970078,0.000913088141469397
"YOR353C",522.335765107678,-0.209258370491353,0.0634822952290544,-3.29632647553644,0.000979581076023676,0.00354509904597414
"YOR299W",296.074433931253,0.158310700039331,0.0857632289009595,1.84590414875996,0.0649061241771466,0.131187026560397
"YOR366W",0.385827713234038,-0.398385663205921,2.45844112812888,-0.162048079430372,0.871267992277765,0.922119039360698
"tD(GUC)O",0.504957977986331,0.317628236217694,2.38528537340363,0.133161524302001,0.894065638959089,0.93426438101688
"YOR096W",554.724564633822,0.140483864232779,0.0631308297073839,2.22528144939535,0.0260623499789405,0.0609609713640172
"YOR148C",353.544846265178,-0.0570029629512475,0.075576515931877,-0.754241740948057,0.450704077767805,0.589956965386497
"YOR301W",169.61245327931,0.209699936491749,0.114327877909802,1.83419775058879,0.0666246452264816,0.13375750879314
"YOR257W",667.968290304842,-0.185179527326469,0.0629842599801038,-2.94009213389132,0.00328114665494223,0.0102549523969916
"YOR135C",47.7066839807372,0.245261403946487,0.207704906750694,1.1808166103696,0.237675584007973,0.368518045324876
"YOR032W-A",22.3699335322405,0.564648792805453,0.333639181330292,1.69239353290005,0.0905709646040428,0.171809580901562
"YOR223W",451.552361141902,0.379082071303549,0.0667317819445348,5.68068258118193,1.34158252105299e-08,1.17236424573084e-07
"YOR076C",342.047106116261,-0.157162131054235,0.0818587968998684,-1.91991743106705,0.0548683297741881,0.113943926913824
"YOR231C-A",0,NA,NA,NA,NA,NA
"YOR316C-A",2.08690534837394,0.71476875062825,1.01276067520426,0.70576274151254,0.480335695936109,0.61670368951388
"tS(GCU)O",0,NA,NA,NA,NA,NA
"YOR061W",988.522315134077,-0.214347592342155,0.0469478861603077,-4.56564948654442,4.97950201594077e-06,2.89579913154178e-05
"YOR025W",313.394870590752,0.124056852673197,0.0801749022634837,1.54732776929994,0.12178422883768,0.218737691368089
"YOR371C",293.012712727639,0.0650812760977471,0.0892095061218462,0.729532971619149,0.465675706609163,0.603885750121973
"YOL140W",481.211745004071,-0.254006743378484,0.0666103275533542,-3.81332373985142,0.000137110320230977,0.00059669391686177
"YOL062C",382.097548163619,0.00607666489479702,0.074731766277476,0.0813130104838498,0.935193027383507,0.960223763893521
"YOR292C",224.557108171026,0.215968002137417,0.102143734491344,2.11435388781206,0.0344850529826149,0.0771621476287277
"tG(UCC)O",0,NA,NA,NA,NA,NA
"YOR027W",13446.4482788494,0.00760434458171803,0.0127952143837227,0.594311619459213,0.552303708486767,0.680669143554395
"tT(AGU)O2",0,NA,NA,NA,NA,NA
"YOR142W-B",47.8676524074235,0.630628267335956,0.217618733983579,2.89785835893862,0.00375720229697784,0.0115176351049545
"YOR192C-A",0,NA,NA,NA,NA,NA
"YOL103W-B",45.1566935103964,0.818884578232973,0.220660657187931,3.71105836748936,0.000206394502918527,0.000865457179864379
"YOR142W-A",0,NA,NA,NA,NA,NA
"YOR192C-B",65.5830015572694,0.214212209036312,0.177742215543007,1.20518475806036,0.2281319850898,0.35692934597244
"YOR343W-B",133.0496372843,0.0569898860527414,0.131275042535733,0.434125824314463,0.664197073542592,0.772245453254949
"YOR343W-A",0,NA,NA,NA,NA,NA
"YOL103W-A",0,NA,NA,NA,NA,NA
"YGL087C",639.520020334284,0.0176304792484305,0.0604690763965566,0.291561907326146,0.770621604044404,0.85093950974289
"YGL156W",2680.61908485794,-0.125373754092822,0.0300163137608782,-4.17685379662536,2.9556886688009e-05,0.000149587517647267
"YGL015C",4.7455655411114,1.09310626587992,0.667530343209077,1.63753794415537,0.101518117366641,0.188430966077871
"RME2",0.747016543627453,1.31751231580856,1.8254499912751,0.721746595144061,0.470450288961298,0.608032181789064
"YGR251W",224.384319945845,0.100503109897526,0.103405910354248,0.971928099208475,0.331086319607488,0.472136583704847
"YGR162W",1532.71126051784,-0.297537130553515,0.0380349584224707,-7.82272790333151,5.1690755169206e-15,8.10481362150661e-14
"tK(UUU)G2",0,NA,NA,NA,NA,NA
"YGR005C",1108.07099960565,0.118729188574167,0.045280628829515,2.62207464081808,0.00873962879164182,0.0240165732077235
"YGL160W",1138.33308742688,-0.132958071998535,0.0454241421170341,-2.9270354001617,0.00342209926837125,0.0106145582630586
"snR46",7.73828185545749,0.433137902279111,0.552904168578825,0.783386935556012,0.433399925653884,0.57383901267385
"tD(GUC)G1",0.135508341636736,1.09256570077238,3.5338115409304,0.309174863491651,0.757188513837007,NA
"YGL211W",327.420300270845,0.186600920766433,0.0805067219306394,2.31783031642003,0.0204585447809945,0.049994519945801
"YGR141W",876.231394828979,0.0271374977699925,0.0523651197663639,0.518236144423448,0.60429351934957,0.72404748186784
"YGL239C",3.38587413977725,-0.755868339560597,0.792431923199948,-0.953859022372923,0.340155008204262,0.482235761144437
"YGL097W",297.309959268666,0.0854332375507178,0.0881126410026927,0.969591157165599,0.332250322415673,0.473075953315733
"YGR030C",137.761071730975,-0.787484341844174,0.125244588690423,-6.28757178316633,3.22469918821444e-10,3.42539359474189e-09
"YGR224W",172.48943395427,0.307647832825044,0.118143715581237,2.60401352125667,0.00921391217083209,0.0251093473462094
"YGR142W",3898.22088252887,-0.0328855368831057,0.0235529589962505,-1.39623802208211,0.16264283047418,0.275513339603974
"YGR186W",1324.01456514841,0.0693967250908423,0.0411604175846395,1.68600634209163,0.0917945778174576,0.173477988182127
"YGR181W",117.339848036624,0.186869655524535,0.136048943127579,1.37354727812402,0.169582274076598,0.284693192699289
"YGL081W",175.903194832825,0.0268048532442758,0.109208651022523,0.245446244352452,0.806110926009199,0.87761644668842
"YGR082W",281.877406127864,-0.0135927901641135,0.0979448195727743,-0.138780082738463,0.889623933337598,0.932000520955022
"YGL028C",530.54743609426,0.152489803336208,0.0625659377027828,2.43726553033705,0.0147988080259889,0.0378134065506166
"YGL021W",996.537884619683,0.343459800883947,0.0461925695879302,7.43539066884235,1.0425936901896e-13,1.4984997906804e-12
"YGL110C",568.931627080172,-0.116482676912775,0.0721125174346752,-1.61529067430344,0.106247762239201,0.195603324077451
"YGR167W",1569.35699053241,-0.0883945766568929,0.0368396738288193,-2.39943972000487,0.0164201831419704,0.0414074183580123
"YGL017W",153.278092867996,0.0509437608633661,0.113297510087725,0.449645899754734,0.652965786285674,0.76395877741486
"tA(UGC)G",0.768711522605853,0.404372757628668,1.78353221340852,0.226725794234951,0.820636968469823,0.887661095716331
"YGR156W",481.745525587425,0.0811034939016686,0.0648922852385154,1.24981719481088,0.211366333364764,0.336804101559563
"YGR291C",1.39446482767695,0.0623066544603475,1.2985630453426,0.0479812317806326,0.961731200246561,0.977844599195774
"YGR197C",307.026144302221,0.0738255513376181,0.0844948933307605,0.873727966595845,0.382266416930854,0.526118037917853
"YGR041W",193.065744701236,0.244616534455497,0.113533429522987,2.15457716271989,0.0311949377241521,0.0706467248942961
"YGL079W",180.275632487674,0.0566844084696686,0.106583288675381,0.531832045850185,0.594842325662681,0.716067754119212
"YGL107C",459.46085172157,-0.0290113715361649,0.0669748176703024,-0.433168354096602,0.664892467363496,0.772358880389281
"YGL168W",18.9477976818315,-0.554070614395513,0.330599231349533,-1.67595856812416,0.0937463083551569,0.176403475440625
"YGL228W",1612.72965886473,0.0131331290024389,0.0362811839735847,0.361981819887708,0.717365616147054,0.81272502130126
"YGR183C",1017.6125307756,-0.0478305168748554,0.0525251671295239,-0.91062093637719,0.362495135310006,0.504628954295195
"YGL050W",405.171577192739,-0.0709969301764428,0.0719978361414368,-0.986098110462269,0.324084970794795,0.465087124718434
"YGR273C",4.99807872013202,0.730483950925097,0.634634600707603,1.15103076653971,0.24971957844336,0.382665914687346
"YGR086C",8102.15662031914,0.0555671504394314,0.0171340550165366,3.24308229346771,0.0011824405264774,0.00420494585487407
"YGR228W",0.0998855738554571,-0.350106819626896,3.5338115409304,-0.0990734269702221,0.921079970470785,NA
"YGL145W",510.135340232122,-0.0890165322558532,0.0624002546813922,-1.42654116894811,0.153712192180775,0.264347863435528
"YGR098C",304.585423044031,-0.313477033035791,0.0848643584020382,-3.69385969491124,0.000220875703707271,0.000920292029305437
"YGR074W",21.3781393387597,0.152308778364842,0.298588992006227,0.510095088708649,0.609984845805661,0.728867945197868
"YGL098W",373.75047797893,-0.00963256607162663,0.0738717003092965,-0.130395889512433,0.896253218520095,0.936251768278722
"snR7-S",0,NA,NA,NA,NA,NA
"YGL096W",413.581493364479,0.190710042957068,0.0811405506662969,2.35036663408155,0.0187549273161502,0.0464023381011885
"YGR240C-A",28.7650762288965,-0.385234717982122,0.269942333604782,-1.42710005073209,0.153551057892239,0.264140061266596
"YGR172C",207.686605199006,0.355427806232872,0.118816584642606,2.99139894739426,0.00277702432150081,0.00886537623142537
"YGR194C",635.259822453936,0.0910552431792448,0.0653955163300586,1.39237746391784,0.163808125117431,0.277057665037327
"YGL026C",1325.58237637073,-0.330435690800709,0.0414989899893925,-7.96249959059656,1.6859817005538e-15,2.73512971916575e-14
"YGL213C",190.05164140663,0.196399409196496,0.183890946965318,1.06802108770225,0.285510999593627,0.422687845343717
"YGL248W",568.131355880372,-0.041931590678811,0.0614459851077298,-0.682413840469718,0.494977306531927,0.628697919963226
"YGL075C",126.138895047754,0.121502968491266,0.128705889075609,0.944035811911354,0.345151348216783,0.487526279356205
"YGL256W",228.661255832107,0.415302954920393,0.0967729865054051,4.29151739465224,1.77456298850889e-05,9.334258287871e-05
"YGL012W",675.010490254894,0.0678024893767941,0.0542556735428356,1.24968477855617,0.211414719837663,0.336804101559563
"YGL082W",818.654366533762,0.193871974380839,0.0506005335681749,3.83142154261343,0.000127405003102133,0.000557790507903392
"YGR161C",3643.26169007372,-0.384241317213737,0.0265323977332392,-14.4819673320504,1.57523161790333e-47,8.06567814354564e-46
"tW(CCA)G1",0.258490574290604,1.7662778449305,3.32373125800424,0.531414157109405,0.595131813217581,NA
"YGR274C",611.906308489805,-0.179991657963671,0.0640596795332781,-2.80974958468483,0.00495800600109795,0.0147235030952406
"YGR031C-A",0,NA,NA,NA,NA,NA
"YGL037C",4028.86235208133,0.232737247487737,0.0239869704917226,9.70265284513729,2.93759510350849e-22,6.80317961427372e-21
"YGL252C",949.791247180742,0.052821715111268,0.0461320188288313,1.14501199930699,0.252204186787608,0.385302153894168
"YGL250W",233.792130386776,0.349163861799471,0.0961691717725226,3.63072547432745,0.000282625678201864,0.0011512297668956
"YGR260W",1005.64471740789,0.0793566274569133,0.0454459056670046,1.74617770934927,0.0807800768995472,0.156544241277242
"YGR159C",526.745206169741,-0.270774368592886,0.0690645446316664,-3.92059876796372,8.83292243101637e-05,0.000402579788684849
"YGR006W",170.715640490783,0.387807972637514,0.112935660268753,3.43388414000189,0.00059499845856693,0.00225541925821149
"YGL121C",1179.06786089161,0.236691171844674,0.0443969383281753,5.33124987347303,9.75390986104347e-08,7.34794542865275e-07
"YGL040C",598.684353332738,-0.0685653847797475,0.0618146423773527,-1.10920943877964,0.267339841699329,0.402514432000322
"YGR130C",3503.39306915946,0.113942034224584,0.0239771700477007,4.75210518997468,2.013095888991e-06,1.26015572649924e-05
"YGR021W",430.46331125218,0.267793970782057,0.0764731660119916,3.50180311274238,0.000462120978814636,0.00179853972396148
"YGR097W",1042.83082749005,-0.194602827667239,0.0482145256696834,-4.03618670855457,5.4326987836513e-05,0.000259140522766016
"YGL170C",34.3118725132353,-0.119573640981953,0.264934009953861,-0.451333677404336,0.65174907604654,0.763324418228918
"YGL166W",77.0424317594438,-0.0649008868946568,0.171438947929197,-0.378565592466539,0.70501047687056,0.804288714605684
"YGL104C",204.028031232869,0.113900016276669,0.101891630522518,1.1178544861101,0.263629146394015,0.398103543725458
"YGR149W",711.372037976459,-0.157389946224019,0.0587329674111932,-2.67975471292165,0.00736761260479013,0.0207241772582809
"YGR195W",116.775298622208,0.161463864498631,0.142563750301605,1.13257307104394,0.257393582581868,0.391223919351012
"tG(GCC)G2",0,NA,NA,NA,NA,NA
"YGR250C",3014.58959731715,-0.205651862294954,0.0288102192007788,-7.13815680685259,9.4590691452313e-13,1.26778607725656e-11
"YGL155W",345.287951314627,0.00988072279093367,0.076591227730703,0.129005932972828,0.897352954227791,0.937038839576082
"YGL216W",395.421406509004,0.0619206305074408,0.0710100491034788,0.871998136731429,0.383209394035037,0.527262740859746
"YGR029W",478.013674516485,0.23329800572916,0.0672372413190594,3.46977361284197,0.000520897212958418,0.00200703135433831
"YGL125W",1199.19772313618,-0.184543560384087,0.0426411662013799,-4.32782629613247,1.50588156032354e-05,8.03055146164399e-05
"YGR038W",238.023683268438,0.287217212945587,0.101100303613945,2.84091345603013,0.00449845184000904,0.0135056588911678
"YGR008C",1967.39111555845,0.195769766248001,0.0331670626492549,5.9025355461316,3.57956959553137e-09,3.38047537883467e-08
"YGR248W",884.978112242565,0.285678054481576,0.0475719601605519,6.00517728337098,1.91122954760284e-09,1.84480095066113e-08
"YGL094C",457.127336274344,-0.152598792254305,0.0709897980102206,-2.14958763838622,0.0315878470825999,0.071363926156277
"YGR131W",31.3620172857044,-0.198924445394608,0.285564959377071,-0.696599631231157,0.486053386705882,0.62084817696418
"YGR163W",622.582393929754,0.246489766411165,0.0587097941408626,4.19844371826209,2.6875562901418e-05,0.000137718873538619
"YGR125W",602.198848318225,-0.238668218454337,0.0589336799126247,-4.04977627068575,5.12666223460497e-05,0.000247241679805747
"YGR279C",1440.98654211875,0.612564416452649,0.0422147364056704,14.5106772802297,1.03691667552492e-47,5.35114322156719e-46
"YGL022W",1368.27091562686,0.067959578796216,0.0404488276503365,1.68013716945516,0.0929306304906157,0.175170363024301
"tD(GUC)G2",4.28384315545007,0.18842434179928,0.743251624305613,0.253513528443771,0.799871408361302,0.873144105662887
"YGR271W",365.430843736605,-0.0822286091056196,0.0754872305978275,-1.08930488579861,0.276019458939814,0.412080076057299
"YGL025C",563.875632649002,0.0216321305823094,0.0616729401524452,0.350755623598266,0.725771691761254,0.818026229302323
"YGL176C",260.174849412581,-0.292329351526775,0.0919132230029851,-3.18049288204463,0.00147024751084469,0.00510111285657814
"YGR031W",394.588141403409,0.361178866174919,0.0736480608435891,4.90411915857468,9.38475096227854e-07,6.20662540936161e-06
"YGL102C",6.42205283365687,-0.0831879857648565,0.5459594540123,-0.152370263310767,0.878894909637364,0.92666393079121
"YGR182C",348.865553378944,0.0393300396284685,0.0790188358556286,0.497729929865412,0.618674409523459,0.735363090318599
"YGR025W",44.3402982751397,-1.10137932174031,0.227532979255049,-4.84052608701502,1.29495854959972e-06,8.35350229731947e-06
"YGL113W",284.171429123001,0.171357461871674,0.0852450791905567,2.01017423526139,0.0444127512967324,0.0953739095670983
"YGR188C",268.778564476561,-0.160561390775256,0.0867016157164933,-1.85188464422945,0.0640423894398375,0.129747703365903
"YGL162W",117.603593618363,-0.217628240665658,0.150882592185735,-1.44236811889975,0.149198552721597,0.257871127251411
"YGL084C",530.5207438087,-0.0388285228066944,0.0625884031413447,-0.62037886985241,0.535008380480517,0.665633530755393
"snR10",3.07172323656895,0.614518933147381,0.80752487479758,0.760990716603524,0.446662612151886,0.586071423432125
"YGL196W",771.736251623466,-0.166265853333279,0.0513120151332716,-3.24029085393431,0.00119407832759454,0.00423943085539252
"RME3",0,NA,NA,NA,NA,NA
"YGR230W",310.246028107747,0.453753542288495,0.08204020989559,5.5308676424155,3.18650699846602e-08,2.61708857994314e-07
"YGR084C",498.507051820294,0.257364422985449,0.0665288494074002,3.86846346025672,0.000109523344749601,0.000485995938719622
"YGL222C",193.021554940646,-0.152448008204371,0.109254342601491,-1.39534964537226,0.162910428069264,0.275824062404019
