"","log2FoldChange","padj"
"YMR192W",-0.312536175712181,0.00117040387770285
"YKL065C",0.17129760375205,0.00117407252038975
"YER017C",0.15135736647106,0.00117833963419555
"YGL234W",-0.127702659524341,0.0011847223949435
"YOR097C",-0.288705996189769,0.00119251484581879
"YBR230C",0.107503121339659,0.00120106471801936
"YEL066W",0.53319203812546,0.00121097370208851
"YJR005C-A",0.601852158779848,0.00121907312643331
"YDR006C",-0.165538312387157,0.00128217042906709
"YKR068C",-0.199756503332092,0.0012823953748554
"YMR150C",0.36330249854643,0.0012848501390464
"YJL198W",-0.275869797426396,0.0012967233952834
"YOR387C",0.737580805844143,0.0013105210098557
"YBR120C",-0.366418385525399,0.00135132244464473
"YDR142C",0.255956166657225,0.0013594212253823
"YDL239C",-0.403887667101756,0.00135953897499235
"YLL018C",-0.115413395419384,0.00138187043070796
"YMR269W",-0.359940866990875,0.00139129845805729
"YFL045C",0.209130264853088,0.00139129845805729
"YMR100W",-0.209346044645557,0.00139428745211358
"YKL044W",0.343406770012579,0.00142127931064827
"YML097C",-0.257897771634302,0.00142160387723577
"YMR093W",-0.296891363764562,0.00143213865848109
"YGR105W",-0.480461127500952,0.00145596106685686
"YHR116W",0.321424634169563,0.00145999040363671
"YML054C-A",1.03906468848832,0.00146118407396137
"YJL046W",-0.283180231430526,0.00147425442534058
"YNL001W",-0.417667553172643,0.00147818844761317
"YKL188C",0.131707016313642,0.00149457443315946
"YKR086W",-0.24754218675835,0.00150567679925838
"YDR047W",0.261571649684104,0.00152969803056171
"YOR279C",-0.287928158034555,0.00153344208408909
"YKR059W",0.132425271405408,0.00153740777079927
"YNL244C",0.152014948210916,0.00155438742270095
"YKR105C",0.493184563037914,0.00155934561984519
"YLR041W",-1.12047409822594,0.00156124565120205
"YGL237C",0.292956236590121,0.00156485804843081
"YNL278W",0.272328892676036,0.00156485804843081
"YDR072C",0.235178995944437,0.00156543242306308
"YIL130W",-0.23110688484454,0.00156931836202121
"YKL091C",0.25584728302143,0.00158422334145615
"YGR223C",0.226832720509779,0.00159292599215595
"YPR152C",0.334359861668206,0.0015958254068916
"YMR122W-A",-0.162484984959136,0.00160281117169645
"YOR391C",0.553658121578566,0.00160993146440061
"YDR302W",-0.390889496905834,0.00161733080812551
"YFL023W",-0.237301299377533,0.00161733080812551
"YBR121C",-0.164995377338649,0.0016329395109244
"YCR075C",0.493580589360841,0.00164218806099285
"YGL207W",-0.110062566861919,0.00164958974049322
"YHR086W",-0.271646373102625,0.00166502605625426
"YEL028W",0.540878786676788,0.001691125155575
"YPR189W",-0.273111880383306,0.00169742300539444
"YKL115C",-1.57588813223385,0.00169746695025086
"YNR073C",0.879707091308844,0.00169848475673325
"YER144C",-0.180626115603433,0.00171138228218296
"YOL032W",0.178325986982025,0.00171205656338041
"YBL058W",0.125536663135521,0.0017140333973633
"YNL254C",0.350649499061582,0.00171526230880953
"YPL058C",-0.122080521116464,0.00172881216204356
"YGR101W",0.201324405592519,0.00173030182646348
"YOL066C",0.248771072549938,0.00173262890304955
"YDR034C",-0.206479961876963,0.00174443552793163
"YJR042W",-0.213775976887551,0.00174601333892948
"YHR216W",0.371034798781522,0.00174601333892948
"YAR007C",-0.183735673240889,0.00174687408989393
"YPR034W",0.208012619030439,0.00175210251212579
"YPR069C",0.224631334020976,0.00175673019869518
"YMR212C",-0.308025866040105,0.00175673019869518
"YBR199W",-0.141114034609301,0.00178849175686937
"YGR021W",0.267793970782057,0.00179853972396148
"YGL161C",0.152025098781739,0.00182899971316046
"YPR044C",-1.33111380660641,0.00185352337064435
"YDR405W",0.170263668877705,0.00186043634315969
"YNL107W",-0.346100716897504,0.00186043634315969
"YCL009C",-0.114665399406411,0.00186049648691054
"YKL156W",-0.404725051652515,0.00186539914394492
"YEL001C",0.157894695903894,0.0018740541800053
"YLR355C",-0.0728265176619938,0.00189495059439762
"YJL174W",0.153775078201873,0.00190770550450247
"YJR068W",-0.274530375784728,0.00190873695688968
"YIL046W",0.131448216219013,0.00192074735937943
"YGR227W",-0.268729331653106,0.00194818001396377
"YIL024C",0.24041146447325,0.00195259839906441
"YOL005C",0.22032422050189,0.00196229646426185
"YGR109W-B",0.19066191785112,0.00197723732366201
"YMR017W",0.56878428017323,0.00198191870397383
"YGR029W",0.23329800572916,0.00200703135433831
"YGR081C",-0.337642888405431,0.00201167029482572
"YML056C",-0.477917920589515,0.00202099289072097
"YAL034C",0.156696911724082,0.00202141997502209
"YOR193W",-0.368378299338912,0.00202464487869472
"YPR162C",-0.358823305652379,0.00202464487869472
"YOL004W",0.139484801331497,0.00205046673743519
"YLR443W",-0.307406941744967,0.00205262902895845
"YDR399W",-0.150748707511404,0.00207498734665384
"YJR076C",0.168852589879247,0.0020763044445371
"YCR057C",-0.242963173034194,0.0020830332676121
"YHR140W",0.421687924565201,0.00208351900466619
"YNR022C",-0.306957792871744,0.0020891431038147
"YJL116C",-0.129442929108622,0.00209303768475891
"YDR009W",0.402793856802363,0.00209317709988366
"YJR118C",-0.313902494043422,0.00209482185049207
"YAL058W",0.401478424071551,0.00213392179977402
"YBR028C",-0.230286225013186,0.00213757457978801
"YAL032C",0.232178039065981,0.00213757457978801
"YDR255C",-0.260532439146182,0.00216524942595782
"YHR143W-A",-0.178742927173818,0.00218964241494475
"YHR033W",0.231087130213291,0.00219414450418776
"YGR104C",-0.285724729161737,0.00219749310274394
"YFL042C",0.161659086492412,0.00220145145144095
"YAL030W",0.206283264597078,0.00221878121969317
"YOR080W",-0.360557266338662,0.00222540752027628
"YKR017C",-0.223403752701224,0.00224090357602722
"YDR120C",-0.186134707078167,0.00225332734218729
"YGR006W",0.387807972637514,0.00225541925821149
"YMR222C",0.370891334268655,0.00225913661113264
"YOL022C",-0.200407909725739,0.00228540805441568
"YDR213W",-0.354931129005406,0.00231097466258706
"YLR202C",-1.6497605758163,0.00232036916339978
"YLR304C",-0.0717330479236978,0.00233476784334471
"YDR158W",0.13195457577265,0.00233817794013916
"YOR133W",0.202946662947748,0.00233855562663043
"YKL016C",-0.100575313795575,0.00236202266502972
"YPR065W",0.123499510591989,0.00237155623750663
"YNL325C",-0.349420379190743,0.00240654258205997
"YMR311C",0.091105134410155,0.00241517464851361
"YML043C",-0.469614893623039,0.00241517464851361
"YCR072C",-0.325556776849255,0.00243157391101086
"YNL271C",-0.191139190394804,0.00244961277563451
"YKL201C",0.178538565754603,0.00246439941712156
"YBL043W",0.191879050280626,0.00246819902389791
"YBL102W",0.24358200848907,0.00246819902389791
"YBL081W",-0.293936842429412,0.00248771051462761
"YFR014C",0.197961634487778,0.00249273391878329
"YOL034W",-0.248995349347197,0.00252376059656362
"YDR435C",0.343988373375735,0.00252681091765283
"YML089C",0.677940204629471,0.00252681091765283
"YOR370C",-0.149284747672923,0.00253614598969599
"YKR052C",0.371321668972913,0.00253614598969599
"YMR076C",-0.174886589629118,0.00253988184111988
"YJL208C",-0.311973613654528,0.00255769436692519
"YGR247W",0.360613560421304,0.0025720610240159
"YOR210W",-0.548782349327029,0.00257223872007734
"YPR156C",0.211157008192241,0.00260700168469092
"YHR027C",-0.0804719197159172,0.00261004370750754
"YCL051W",0.236413511778352,0.00261682786246842
"YAL019W",-0.221685791418128,0.00262537675539228
"YBL049W",0.253850772609551,0.00263578535123531
"YOL144W",-0.303665852875205,0.00263696972152536
"YGR062C",0.462348489949658,0.00267037557983331
"YNL268W",-0.144800240081316,0.00270908344953951
"YHR115C",0.190939192201994,0.00271627896838121
"YER165W",0.100618014856714,0.00272872873019364
"YKL098W",0.31178945270597,0.00274364416583914
"YLR004C",0.45577142500207,0.00277059685031172
"YBL001C",0.193936125012277,0.00280283772731353
"YNL167C",0.171212571453846,0.00281054576605738
"YDL185C-A",-1.17949919811401,0.00281103125493048
"YKR054C",-0.209363408040606,0.00281923313022173
"YJL084C",-0.178814473866568,0.00284538113341163
"YOR100C",0.247922909774216,0.00284977846298827
"YCL024W",-0.265558135063479,0.00290870040467212
"YPR062W",-0.178211198905321,0.00292942922560755
"YPL011C",-0.237509138099532,0.00294119182504915
"YPR021C",-0.238577451950875,0.00295612179010086
"YGL005C",-0.217224994811577,0.00298636160953341
"YLR466W",0.931168443278193,0.00305126588814372
"YMR043W",0.146156106016678,0.00307643001450197
"YBR147W",-0.257829916161002,0.00307643001450197
"YGR284C",0.143063806495775,0.00307941963352636
"YBL032W",0.230599204870808,0.00309974069902361
"YDR480W",0.281137690719141,0.00311916306080142
"YHR214W",0.970353020423415,0.00312130177587027
"YNL126W",-0.327008327009806,0.00314722385848736
"YNL190W",-0.10958956768619,0.00317642913542385
"YGL185C",0.175560556973637,0.00318814919225372
"YBR011C",0.0608878095932065,0.00319284630996981
"YMR238W",-0.185370742366065,0.00322820206008043
"YKR060W",-0.37435695567987,0.00323930574623524
"YER022W",-0.269753362845165,0.00330078347243633
"YGL226C-A",-0.370122818264072,0.00330670078257862
"YJL143W",0.198076427359105,0.00331948660151141
"YLR460C",0.51356738765731,0.00334166662344417
"YML123C",0.290559269270633,0.00336881603707784
"YLR206W",0.0993281402701392,0.00338126702532358
"YCR045C",0.61269838476628,0.00343126412659557
"YIL128W",-0.268743360302702,0.00343534324238132
"YBL009W",-0.222131524348647,0.00344922782760357
"YMR143W",-0.133996726499427,0.00345415246391622
"YBL103C",-0.171952468453114,0.00349231130716624
"YJR080C",0.199836247696273,0.00349419828142085
"YIL049W",-0.549038674331468,0.00349502416909502
"YBR007C",-0.28725827576502,0.0035127877376022
"YLR431C",-0.191990032134717,0.00351980994082114
"YDL209C",-0.353812434642227,0.00353964481869369
"YKR106W",0.349465415394626,0.00354282113121205
"YOR353C",-0.209258370491353,0.00354509904597414
"YPL190C",-0.0964387133903519,0.00354954966082737
"YLR201C",0.262499078983153,0.00356059573289676
"YGL039W",0.458859466016764,0.00356450560402425
"YCR102C",0.798090505845096,0.00357065889664729
"YOR151C",-0.134244673675322,0.00357233645449038
"YHR065C",-0.240123246627035,0.00358139416519728
"YER032W",0.284688924320125,0.00359350825234221
"YOR089C",-0.120196645087253,0.00364103591549696
"YCR014C",0.185368428536873,0.00366886322483513
"YCR069W",0.140672385059255,0.00369342980473468
"YEL013W",-0.172440966979645,0.00370074604577323
"YGL197W",-0.135724179716962,0.00370133187485891
"YFR011C",-0.250949058393186,0.00371417167139888
"YCR051W",0.186555760334758,0.00372758245482462
"YOR026W",0.291214402104667,0.00374185716547815
"YML102W",0.284938678712701,0.00376358211795322
"YDL031W",-0.167453387450429,0.00378444860074246
"YDR368W",0.173474879368156,0.00378444860074246
"YDR248C",0.265684479042264,0.00378868671953786
"YMR300C",-0.181542938771484,0.00379275016391461
"YML004C",0.133367412955058,0.00387036699413137
"YHR180W",0.35795558789213,0.00388120514010514
"YKL070W",0.427069859270572,0.00390294486164372
"YBR026C",0.0755761721592476,0.00391660841826295
"YMR275C",-0.217633353463761,0.00396778731962799
"YLR371W",-0.196824528786553,0.00400863777234033
"YPL209C",-0.46962668570418,0.00404374220596854
"YLL057C",0.573447765502392,0.00405808434076059
"YGL047W",-0.311823481956219,0.00416718979964187
"YOR290C",-0.116389885774972,0.00419284469455738
"YGR086C",0.0555671504394314,0.00420494585487407
"YNL051W",-0.303506318506746,0.00420494585487407
"YDR143C",0.188141486068668,0.00421451551983277
"YKL197C",0.178421414489805,0.00423249700690371
"YGL196W",-0.166265853333279,0.00423943085539252
"tV(AAC)M1",3.04146504163214,0.00428458517889595
"YHL020C",0.162518181313608,0.00428923535215572
"YLR375W",0.190970816917641,0.00431838526506166
"YKL033W-A",-0.28308098098854,0.00431838526506166
"YNL322C",0.130158251737501,0.00431973175992318
"YDR127W",-0.112683534117617,0.00433473860580462
"YKL065W-A",0.427912863498036,0.00433777770664298
"YBR097W",-0.320272238889317,0.00442233498133869
"YHL008C",0.47270521249989,0.00443457106018325
"YDR174W",0.184272704984653,0.00444438752294832
"YMR156C",0.288352916471364,0.00444438752294832
"YFR051C",0.173919402566615,0.00445467387142548
"YDR276C",-0.105413011413532,0.00445867186618153
"YJL145W",0.25683502292169,0.00446433022072654
"YDR475C",0.170634134065878,0.00448387054511253
"YDR192C",0.325700465133135,0.004487229615419
"YLR190W",0.215917778674717,0.00450025723520144
"YHR050W",0.191379182527613,0.00450209299847714
"YAR003W",0.327145360945407,0.00450209299847714
"YPL275W",1.42101305413732,0.0045681519959813
"YDR277C",0.137304536172051,0.00457258814151048
"YNL166C",-0.212983680192605,0.00462800259536058
"YLL040C",-0.175066587908705,0.00465351924978391
"YNL123W",-0.167056002738488,0.00467541724410243
"YLR285W",-0.284801321322897,0.00471022024981243
"YOR048C",-0.17433959904021,0.00472764447531864
"YIL064W",-0.274384164799373,0.00474427243359296
"YFL017C",0.291965194873588,0.00478559180180527
"YNL284C-B",0.59545543220895,0.00479561809719419
"YDL075W",0.162167906781848,0.00480961078397525
"YML021C",-0.292541106117935,0.00484661365904926
"YDR490C",0.183880383266795,0.0048556611367819
"YIL039W",-0.171230635236054,0.0048556611367819
"YKR100C",-0.200150970468218,0.00486338897034171
"YDL133W",-0.208202104234497,0.00499716262908138
"YOR117W",-0.12132100659571,0.00501487178104104
"YOL112W",0.162909078584938,0.00502231903602906
"YDR007W",0.390886252852239,0.00502408932617506
"YER132C",-0.224898733508132,0.00502451847712473
"YMR086W",0.160867869685551,0.00507846455637892
"YLR377C",0.232764823679501,0.0050825982210872
"YHR094C",0.289673674294117,0.00509917965279312
"YGL176C",-0.292329351526775,0.00510111285657814
"YDR073W",0.278864604629542,0.00510304915929754
"YPR201W",0.403071578186975,0.00510304915929754
"YBL051C",-0.150997118721935,0.0051233420039613
"YBL097W",-0.363538869806955,0.0051233420039613
"YPL265W",0.257547022965197,0.00514772158267689
"YDL025C",-0.175073920966813,0.00516823473971337
"YCL032W",0.191249623596292,0.00517377351320446
"snR76",0.665907329134839,0.00518887478631203
"YBL063W",-0.288488484077699,0.00519488135475917
"YHR194W",0.256815480348065,0.00522997738590862
"YPL092W",-0.155291846220414,0.00524108807389531
"YLR061W",-1.40101490662374,0.00524496366001562
"YLR157C-B",1.29688405737479,0.0052727482598282
"YBR036C",0.120296770993118,0.00529648705228851
"YML065W",-0.196699040249561,0.0053050643508203
"YLR086W",-0.184150144753533,0.00535620797369695
"YOL002C",0.2445030705234,0.00536219677291988
"YHR199C",0.21536777645578,0.00537629144077632
"YDR012W",0.0946950023280447,0.00538297098438477
"YDL036C",-0.252299874324012,0.00540138328321069
"YBR258C",-0.344592689814103,0.00541761504414932
"YDR512C",0.205618955637818,0.00543739702903785
"YDR481C",0.149386380546002,0.00549106718220893
"YBR113W",-0.618170244657723,0.00550212492629441
"YDR297W",0.218091771861045,0.00551042297863057
"YPL244C",0.229597463265302,0.00551042297863057
"YJR093C",0.265519712365782,0.00551871947110698
"YNL004W",0.125840288986083,0.00552006378570143
"YDR284C",0.263728374226662,0.00553430683225721
"YDR081C",-0.18445206507733,0.00562360711866132
"YLL062C",-0.245638707177041,0.00564799265692782
"YIL009C-A",0.373293713848666,0.0056719386395313
"YPL009C",-0.14637939222893,0.00567265278615395
"YOR253W",0.352762956193758,0.00567739732196792
"YJL130C",0.0666482381947412,0.00567739732196792
"YJR070C",-0.219365966917077,0.00571330839233796
"YDL176W",-0.276915501012022,0.0057614667598327
"YDR374C",-1.24569018876479,0.0057614667598327
"YGR133W",0.311076740724167,0.0057614667598327
"YJL056C",0.193959329438902,0.0057614667598327
"YDR026C",-0.201009878898092,0.00576775841418226
"YNL291C",-0.28710144740949,0.00577081313603494
"YPL064C",0.21927446062745,0.00578973486571365
"YOR350C",-0.204320704553591,0.00579772062262929
"YHR044C",0.621613943159624,0.00581797917090712
"YLL039C",0.079473427551937,0.0058196945284564
"YDL226C",-0.212771515296251,0.00587254585516184
"YPL157W",-0.259004357323064,0.00591751531096639
"YDR001C",-0.107967987287162,0.00592455413603308
"YBL021C",0.292731460024155,0.00592501288084894
"YNL280C",-0.185217499483232,0.00593330441153003
"YFL036W",-0.164886989551153,0.00593771964463523
"YOL073C",0.253441916439026,0.0059503143334412
"YMR196W",0.0871454447888302,0.0059556281237533
"YIL170W",0.674454855057811,0.00601125038061977
"YDR498C",0.260227052528243,0.00607609835860914
"YJL142C",-3.62841754530985,0.00607609835860914
"YLR226W",-0.364377055709827,0.00613680143262446
"YLR438C-A",0.148044624542841,0.00614639807081326
"YHR097C",0.0909247158451482,0.00614639807081326
"YGL056C",0.109285838337896,0.00626171434832616
"YBR119W",0.205379702173374,0.0062837698230162
"YKR011C",-0.198509740826948,0.00634989635212752
"YIL048W",-0.22476104861609,0.00640442108885566
"YER180C",0.303230977359578,0.00641069565579716
"YFR050C",0.108074468151258,0.00641096637989465
"YPL201C",0.105003686024435,0.00641687667853724
"YKL176C",0.180288743944897,0.00644818808479814
"YML046W",-0.371412068931496,0.00646231827446756
"YIL072W",0.372638527471921,0.0064777365000082
"YLR083C",-0.219876713372815,0.00654828084783011
"YBR062C",-0.236298866900658,0.00655261451628474
"YJL218W",-0.992212653591789,0.00655261451628474
"YGL188C-A",-1.1439668919553,0.00656025796125107
"YBR140C",-0.145972102416982,0.00658709111729491
"YGR107W",1.26824787258168,0.00658842793045309
"YDR427W",-0.127646251549166,0.00662420211271331
"YML112W",0.204214320589198,0.00668664726626725
"YNL292W",-0.242344779433748,0.00668664726626725
"YIL118W",-0.182089785602335,0.00669936965482516
"YJR055W",-0.62725222807172,0.00670681655358121
"YER119C",0.179370020038595,0.00673219617824074
"YPL200W",0.524793793212229,0.00675988244803682
"YER156C",-0.235803207916764,0.00675988244803682
"YNL175C",-0.462616610093721,0.00679966925986329
"YIR039C",0.374820179431742,0.00680904474056665
"YPL131W",-0.0750659138330503,0.00681903823857572
"YER093C",-0.210428725923389,0.00689478644236022
"YKL214C",0.288332610460162,0.00691937198930674
"YPR045C",-0.199629032082041,0.00695980466800542
"YPR185W",-0.157481649496094,0.0070109404353524
"YJL192C",-0.194408652219253,0.00705519387006465
"YKL147C",0.622690271265891,0.00705519387006465
"YFL058W",0.694949474566165,0.00706196971225704
"YOR046C",-0.203989952533095,0.0071161393437189
"YNL078W",0.265439119846234,0.0071161393437189
"YNL327W",-0.110940012619697,0.0071161393437189
"YPL184C",-0.207074897919113,0.00721106031619133
"YHR219W",0.564499797564922,0.00721106031619133
"YFR030W",-0.0824711853205504,0.00730025983745016
"YOR336W",-0.233347963496026,0.00747527387139731
"YJR079W",-1.31070000942416,0.00747527387139731
"YIL034C",0.135818191860877,0.00747527387139731
"YBL020W",-0.230094853218583,0.00749225111504875
"YNL236W",-0.298909634076411,0.00750501767019841
"YDL047W",0.168632806085959,0.00757141371266836
"YOR087W",0.226931273914335,0.00768926047655871
"YIR029W",0.214355293543971,0.00768926047655871
"YAL028W",0.354465702119259,0.00768926047655871
"YMR102C",-0.219797889017359,0.00770300415287747
"YPL214C",0.269188559912066,0.00771131042722376
"YHR175W-A",-0.952289967153351,0.00772429319385495
"YPR002C-A",-1.46049774806117,0.00773525124303821
"YJL013C",-0.188699508249621,0.00774143975293276
"YGR170W",-0.177973946999577,0.0077596464861718
"YER005W",0.238726654134015,0.0077596464861718
"YDR313C",0.180451354707967,0.00777656599774663
"YDR147W",-0.265792954471804,0.00777811379847046
"YMR133W",0.401551666951689,0.00780364394262472
"YBR221W-A",-1.2308070104074,0.00783528725541032
"YBL034C",-0.249168191674843,0.00786732921091872
"YDR027C",-0.175462080805902,0.00788612129583433
"YDL008W",0.301063259919627,0.00790222450118618
"YPL089C",-0.145993032294286,0.00791172926159844
"YAL053W",-0.104643930676369,0.00792138014312133
"YMR005W",0.140225686717106,0.00792158177082762
"YFL025C",-0.239836625001356,0.00795678390798832
"YOR309C",-2.19762554596989,0.0080658844820643
"YDR021W",-0.396973782841981,0.00809106439748543
"ETS1-1",-1.3962143805,0.0080993970474796
"YML071C",-0.19476088258197,0.0080993970474796
"YOR339C",0.510432386284167,0.00813603491210541
"tA(UGC)O",-1.06531298144984,0.00814080733180992
"YCL027W",0.357646388584028,0.00814080733180992
"YML018C",-0.24050790591848,0.00814768659737936
"YCR002C",-0.170290940663057,0.00816873937524407
"YER120W",0.130297479107757,0.00824486578724775
"YER169W",0.14447348102146,0.00824486578724775
"YLR346C",0.497487379279791,0.00824769718579358
"YLR456W",-0.607180209136318,0.00824769718579358
"YNL150W",-1.76356905965198,0.00830087946347199
"YMR182C",0.254073885370282,0.00831257545769855
"YMR116C",-0.130515725739238,0.00835172593764187
"YER037W",-0.23609376607935,0.00836698923645623
"YER158C",-0.145633875672347,0.0083711545969565
"YDR408C",0.240773371039835,0.00837366458169629
"YLR218C",0.417066332022167,0.00843755155587955
"YCR031C",0.155320700935836,0.00846061630830771
"YDL074C",-0.193175163123074,0.00857019237550532
"YER038C",-0.330748724165149,0.00858779473571903
"YNL329C",0.1812463614297,0.00859121796708008
"YBR037C",0.247246592178538,0.00862650325786237
"YJL149W",0.155344807116897,0.00864349529010903
"YHL009C",-0.291312981591228,0.00864657355057009
"YIR035C",0.242971259332687,0.00868624954952832
"YLR216C",0.112098473237996,0.0086904961886769
"YOR369C",-0.158441307978879,0.00870040418362137
"YJL023C",0.335764287909124,0.00875979073519034
"YGL194C-A",0.410165927411544,0.00875994345894945
"YKL072W",-0.336967680111471,0.00880870044331584
"YBR020W",0.584527651923846,0.00882234085424914
"YBR045C",-0.295302919352737,0.00883181306369899
"YOR123C",0.0956361687870396,0.00884288757486116
"YGR172C",0.355427806232872,0.00886537623142537
"YNL212W",0.194895123696087,0.00886583952471402
"YJR142W",-0.212811812610296,0.00898309520189696
"YMR325W",-1.17025825667795,0.00900551391792856
"YPL141C",0.147044413219714,0.00902937552063312
"YDR345C",0.247919030635515,0.00903939882873226
"YNL200C",0.11915785302911,0.0090718638399618
"YOL117W",-0.285874870585985,0.00911162344495868
"YDL126C",0.0529924895029589,0.0091118728464369
"YNL147W",-0.305242473202893,0.00914964786643926
"YDL091C",0.145442652031442,0.00915386857558457
"YMR268C",-0.327326736256565,0.00920479684305904
"YBR047W",-0.335637467313036,0.00924888691326716
"YBL059W",0.231449993089379,0.00926606806608561
"YDL219W",-0.407607779146548,0.00928399682437945
"snR51",-1.37349164675412,0.00928399682437945
"YPR190C",-0.236441966869253,0.00928399682437945
"YJR006W",-0.172169311010237,0.00928739608853525
"YGL023C",0.119322983428261,0.00929678816719089
"YLR096W",-0.190155290767731,0.00930586770854702
"YLR023C",0.147123997092765,0.00934421068365765
"YHL022C",0.727571059650239,0.00936359910967995
"YGR093W",-0.24970089501693,0.00947134426707834
"YDR082W",0.247532292993763,0.00947386827266367
"YLR179C",0.262232604956315,0.00948196755197902
"YLR434C",-1.33087783027781,0.00951976646718149
"YDR383C",0.358963268178015,0.00963061046688338
"YDR473C",-0.18041188402466,0.00969981007837377
"YNL247W",-0.154373492012672,0.00969981007837377
"YFL041W",0.15070922004054,0.00976481632353774
"YHL029C",-0.141493937280198,0.00976989040153661
"YOR001W",-0.16595373938162,0.00977708225516186
"YJL057C",-0.130182063558529,0.00978165603148932
"YDR028C",-0.107551458901885,0.0098263413755833
"YAR015W",-0.14514266873371,0.0098263413755833
"YCR090C",-0.297684781251538,0.00983446392730246
"YMR097C",-0.254254650519514,0.00986142340373463
"YGR108W",-0.239097250649019,0.00987095064660346
"YHL012W",-0.379124374044719,0.00989917562155412
"YPR081C",0.171153599766289,0.00999590802020438
"YDR468C",-0.14040347301719,0.0100019027985523
"YHR158C",0.163752697922705,0.0100019027985523
"YLR180W",-0.136284337731043,0.0100801308256535
"YDR372C",-0.175639686446372,0.0101255567416823
"YOR257W",-0.185179527326469,0.0102549523969916
"YDL182W",0.129723673631786,0.0102581942886566
"YDR245W",-0.174095920569164,0.0102729730312686
"YDR252W",0.488916216773541,0.010281021043542
"YHR006W",-0.111089553048252,0.0102947346451218
"YNL100W",0.161530788892847,0.0102986611077828
"YLR221C",-0.192924437898219,0.0103484565293868
"YPL132W",0.27435352324472,0.0103535538969921
"YPR114W",0.186288362832465,0.0104099376961358
"YER142C",-0.259375299654367,0.0104257968454907
"YOR010C",0.436659073335863,0.0104950369196767
"YGL246C",-0.293043669186672,0.0105755406204792
"YNL180C",0.0739624119594935,0.0105755406204792
"YOR125C",0.268700359847841,0.0106097655688183
"YGL160W",-0.132958071998535,0.0106145582630586
"YGR028W",-0.280082347884493,0.0106145582630586
"YBR031W",0.114168016878753,0.0106145582630586
"YHR100C",0.290908592620593,0.0106234496017734
"YOR337W",-0.221946895231069,0.0107088102739659
"YNR027W",-0.322061795827903,0.0107417551953701
"YLR315W",0.58934096093323,0.0107729790998008
"YLR448W",-0.142730142890238,0.0108571986462637
"YBL107C",-0.234280618080732,0.010910087356277
"YDR482C",0.225147867472416,0.0109168473201658
"YPR186C",-0.336482808107236,0.0109787260622859
"YHR190W",-0.112121611532917,0.0110073467270348
"YPL150W",0.165538119909136,0.0110981545812882
"YGR199W",-0.191758780284174,0.0111002213439067
"YFL064C",1.20574665238477,0.0111464006647549
"YPR111W",-0.161362336656941,0.011170412872147
"YIL097W",-0.214595828297209,0.0112603542332174
"YJR012C",-0.330127647513526,0.011279672683525
"YGR161W-C",0.243662382889458,0.0113227963890433
"YLR430W",-0.1610157599087,0.0113308445877248
"YNL186W",-0.135739583881407,0.0113308445877248
"YGR215W",0.171571487013502,0.0113710243538132
"YPR037C",0.397194503060383,0.0113968211137291
"YDR258C",0.0502579180043725,0.0114358523802286
"YOR288C",0.306025540443484,0.0114849604170344
"YKL054C",-0.133104427819073,0.0115171815943943
"YOR142W-B",0.630628267335956,0.0115176351049545
"YLR224W",-0.181031112797901,0.0115176351049545
"YDR063W",0.23705585712322,0.0115318788973908
"YPR141C",-0.238938107691069,0.0115502688187388
"YIR003W",0.150446153805265,0.0115820816452386
"YLR208W",0.182578618664617,0.0115854903567634
"YGR095C",-0.289620236649733,0.011606191803698
"YBR191W",-0.141651547631838,0.0116447347487352
"YNL257C",-0.244350144062551,0.0117560540683465
"YLR383W",-0.240365305215907,0.0117922612295358
"YJR034W",0.348035137415447,0.0117935501065637
"YMR176W",-0.20392805392705,0.0117969198702632
"YGR143W",-0.0996647068178035,0.0118376380146602
"YCR094W",-0.216640666813842,0.0118376380146602
"YPL242C",-0.140805491055859,0.0119058352509794
"YHR138C",-0.102031385961326,0.0119770055327256
"YOR189W",0.29060517288416,0.0120699863568115
"YGR012W",0.208054617027558,0.0120713479276646
"YHR189W",0.450876429585045,0.0121226655228126
"YLR191W",-0.193729358772458,0.0122430140047473
"YDL064W",0.234260138392141,0.0122711956551616
"YPR029C",-0.139663466178226,0.012320814373289
"YLR329W",0.690506168920559,0.0123639308406863
"YLR035C-A",3.79444753780339,0.0123683288693991
"YFR018C",0.222894758198682,0.0125175887517788
"YER082C",-0.166897222197956,0.0125281917061034
"YCR030C",0.132314144014975,0.0125830734824348
"YKL138C",-0.261276229699975,0.0126590964493462
"YBR087W",-0.309535268114947,0.0126765732698296
"YML057W",0.170274979291188,0.0127618844128167
"YIL132C",0.528555885539759,0.012959632216951
"YBR139W",0.128392479834532,0.0129756867687503
"SCR1",0.946481329653145,0.0129832283529363
"YBR226C",-1.47743480865967,0.013055676746059
"YJL007C",-2.39604527512561,0.0130597587557333
"YBR150C",-0.215530885638915,0.0131536828950631
"YMR122C",0.863619684350165,0.0131702830621307
"YNL315C",0.191668961731428,0.0131972405570836
"YJR133W",0.238969802336645,0.0131972405570836
"YDL097C",0.0898650751806414,0.0132817209075631
"YDR403W",0.344521150525104,0.013286906390677
"YLR008C",-0.241348473583093,0.0133136720938349
"YPL166W",-0.417412090471232,0.0133136720938349
"YJR046W",0.194185992401006,0.0133136720938349
"YEL043W",0.127133414082615,0.0133136720938349
"YBR035C",-0.149892215976641,0.0133703394453538
